drag,sent_time_ns,recv_time_ns,latency,currentTimestep,currentTime,totalTimestepsRun,versions,currentThrust,currentMassFlowRate,currentOxidiserMass,currentFuelMass,currentRocketTotalMass,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange
1.0676876323281854,142357798085500,142357813483200,15397700,222,222,222,1,123191000.0,30628.52738619129,644114.5030847229,107352.41718079217,1182466.9202655312,111590998.27918129,94.37134888654877,94.37134888654877,5311.281822382236,5311.281822382236,321103.4280701562,9.416273689489259
0.9242957320340857,142357962712600,142358010147900,47435300,223,223,223,1,123191000.0,30628.52738619129,591608.4561369664,98601.40935616608,1121209.8654931486,111891464.29816604,97.14163461634774,97.14163461634774,5408.423456998584,5408.423456998584,326511.8515271548,9.17237111626171
0.7999535990204721,142358111108900,142358133918500,22809600,224,224,224,1,123191000.0,30628.52738619129,565355.4326630881,94225.90544385304,1090581.3381069573,112191930.29521647,100.06327427904893,100.06327427904893,5508.486731277632,5508.486731277632,332020.3382584324,8.92846856083929
0.6921532018610852,142358286487600,142358296633300,10145700,225,225,225,1,123191000.0,30628.52738619129,539102.4091892098,89850.40153154,1059952.810720766,112492396.27321716,103.1490200157676,103.1490200157676,5611.6357512934,5611.6357512934,337631.9740097258,8.684566020880457
0.5987142118587506,142358442984100,142358455887400,12903300,226,226,226,1,123191000.0,30628.52738619129,512849.38571533153,85474.89761922696,1029324.2833345747,112792862.23467608,106.41309791704514,106.41309791704514,5718.048849210445,5718.048849210445,343350.0228589362,8.440663494349362
0.5177414745513316,142358584091500,142358599784800,15693300,227,227,227,1,123191000.0,30628.52738619129,486596.36224145326,81099.39370691392,998695.7559483834,113093328.1817736,109.87142731676272,109.87142731676272,5827.9202765272075,5827.9202765272075,349177.94313546346,8.196760979476096
0.44758796471764384,142358743453800,142358772267700,28813900,228,228,228,1,123191000.0,30628.52738619129,460343.338767575,76723.88979460088,968067.2285621921,113393794.11640489,113.54188043857627,113.54188043857627,5941.462156965784,5941.462156965784,355119.40529242926,7.952858474722268
0.38682252265756195,142358896536500,142358944043900,47507400,229,229,229,1,123191000.0,30628.52738619129,434090.3152936967,72348.38588228784,937438.7011760008,113694260.04021692,117.44459133182278,117.44459133182278,6058.906748297607,6058.906748297607,361178.3120407269,7.708955978750946
0.334201758764756,142359048498100,142359095129600,46631500,230,230,230,1,123191000.0,30628.52738619129,407837.29181981843,67972.8819699748,906810.1737898095,113994725.95464091,121.60232536979376,121.60232536979376,6180.509073667401,6180.509073667401,367358.8211143943,7.465053490400345
0.28864559141731616,142359202655400,142359243479300,40823900,231,231,231,1,123191000.0,30628.52738619129,381584.26834594016,63597.37805766176,876181.6464036182,114295191.86092022,126.04092362930726,126.04092362930726,6306.549997296708,6306.549997296708,373665.371111691,7.221151008661168
0.24921595137990143,142359340459200,142359403172900,62713700,232,232,232,1,123191000.0,30628.52738619129,355331.2448720619,59221.87414534872,845553.1190174269,114595657.7601349,130.78984047486628,130.78984047486628,6437.339837771575,6437.339837771575,380102.71094946255,6.977248532656683
0.2150982454684128,142359547644500,142359595015000,47370500,233,233,233,1,123191000.0,30628.52738619129,329078.2213981836,54846.370233035675,814924.5916312356,114896123.6532231,135.88279798049575,135.88279798049575,6573.22263575207,6573.22263575207,386675.9335852146,6.733346061625364
0.18558522425137416,142359703483200,142359718898000,15414800,234,234,234,1,123191000.0,30628.52738619129,302825.19792430534,50470.866320722635,784296.0642450443,115196589.54099934,141.35858792825258,141.35858792825258,6714.581223680323,6714.581223680323,393390.51480889495,6.4894435949060085
0.16006294399499985,142359859455100,142359890808700,31353600,235,235,235,1,123191000.0,30628.52738619129,276572.17445042706,46095.36240840959,753667.536858853,115497055.42417088,147.26206172581934,147.26206172581934,6861.843285406142,6861.843285406142,400252.3580943011,6.245541131924506
0.13799855272892628,142359995012600,142360010797500,15784900,236,236,236,1,123191000.0,30628.52738619129,250319.15097654882,41719.85849609655,723039.0094726617,116097987.17907465,160.5694653511836,160.5694653511836,7176.058112458819,7176.058112458819,414443.9048538675,5.757736215247344
0.11892966494203812,142360162690000,142360178647700,15957700,237,237,237,1,123191000.0,30628.52738619129,224066.12750267057,37344.35458378351,692410.4820864704,116398453.05180205,168.10613944065892,168.10613944065892,7344.164251899478,7344.164251899478,421788.06910576695,5.513833760743842
0.10245511964821517,142360318533600,142360346541300,28007700,238,238,238,1,123191000.0,30628.52738619129,197813.10402879232,32968.85067147047,661781.954700279,116698918.92193514,176.3404367451936,176.3404367451936,7520.504688644672,7520.504688644672,429308.5737944116,5.269931308346274
0.08822694294723944,142360485316400,142360517198500,31882100,239,239,239,1,123191000.0,30628.52738619129,171560.08055491408,28593.34675915743,631153.4273140877,116999384.78982185,185.3739197578629,185.3739197578629,7705.878608402534,7705.878608402534,437014.4524028142,5.0260288577722
0.07594335923508912,142360659032000,142360675143900,16111900,240,240,240,1,123191000.0,30628.52738619129,145307.05708103583,24217.84284684439,600524.8999278964,117299850.65576397,195.32887090917941,195.32887090917941,7901.2074793117135,7901.2074793117135,444915.6598821259,4.78212640877664
0.06534271531926643,142360842562100,142360890527200,47965100,241,241,241,1,123191000.0,30628.52738619129,119054.03360715759,19842.338934531348,569896.3725417051,117600316.52002317,206.35386043173514,206.35386043173514,8107.561339743449,8107.561339743449,453023.22122186935,4.538223961147189
0.05619819924641167,142360993401200,142360993649700,248500,242,242,242,1,123191000.0,30628.52738619129,92801.01013327934,15466.835022218307,539267.8451555138,117900782.38282621,218.63121163626218,218.63121163626218,8326.19255137971,8326.19255137971,461349.4137732491,4.294321514699768
0.04831325098538948,142361146631200,142361158620600,11989400,243,243,243,1,123191000.0,30628.52738619129,66547.9866594011,11091.331109905266,508639.31776932254,118201248.2443697,232.38716338868673,232.38716338868673,8558.579714768397,8558.579714768397,469907.99348801747,4.050419069274784
0.04151757552828103,142361282331200,142361325853800,43522600,244,244,244,1,123191000.0,30628.52738619129,40294.96318552285,6715.827197592224,478010.79038313124,118501714.10482392,247.90593954969805,247.90593954969805,8806.485654318096,8806.485654318096,478714.4791423356,3.8065166247340168
0.03566368074717952,142361434619400,142361450486100,15866700,245,245,245,1,123191000.0,30628.52738619129,14041.939711644602,2340.3232852791825,447382.26299693994,118802179.96433634,265.5495977165034,265.5495977165034,9072.035252034599,9072.035252034599,487786.5143943702,3.562614180957752
0.030623872735503047,142361571446600,142361611147500,39700900,246,246,246,1,123191000.0,30628.52738619129,-12211.083762233648,-2035.1806270338593,416753.73561074864,119102645.82303469,285.7866304389351,285.7866304389351,9357.821882473534,9357.821882473534,497144.33627684374,3.318711737842303
